book_id,title,author,publisher,year,call_number,isbn,image_url,description,category
6993,모건의 가족 인류학,김용환 지음,살림출판사,2007,389 김65ㅁ,9788950000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634073%3Ftimestamp%3D20240401112838,"루이스 헨리 모건의 가족 인류학을 살펴보는『살림지식총서』제280권. 친족 연구를 창조한 모건의 업적을 다룬 책이다. 모건은 19세기 말 인류의 다양한 친족을 처음으로 체계화하려고 시도하였다. 비록 당시의 조류였던 문화진화론의 영향을 벗어나지 못했지만, 그의 연구는 엥겔스의 유물사관에 기본 틀을 제공하였으며, 나아가 20세기 친족 연구의 쟁점에 영향을 미쳤다. 이 책은 모건이라는 인물을 통해 인류학의 가장 기본이면서도 복잡한 연구 분야의 친족에 대해 알아본다. 모건의 대표적 연구 업적인「인류가족의 혈연과 인척 관계의 체계」와「고대사회」를 중심으로 그의 친족 연구의 형성 과정과 성격을 조명하고 있다. 또한 그의 연구에 대한 비판과 후속 연구들을 검토하여 모건의 연구가 갖는 의미와 한계를 평가한다.","['인문학', '인류학/고고학', '인류학']"
6994,르 코르뷔지에,이관석 지음,살림,2006,610.99 이15ㄹ,8952205944,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634006%3Ftimestamp%3D20240401112836,"근대 건축의 거장 르 코르뷔지에를 소개하는『살림지식총서』제270권. 시대를 앞서간 예지자이자 건축을 통한 사회 개혁을 꿈꿨던 이상가, 새로운 정신을 도발적으로 제시하는 선동가의 기질을 품은, 낭만적이면서도 합리적이고 고전적이면서도 현대적인 천재 예술가이자 사상가였던 르 코르뷔지에의 건축 세계로 안내하는 책이다. 이 책은 르 코르뷔지에의 방대한 건축철학과 다수의 걸작들을 그의 일생을 따라가며 시기별로 정리하였다. 위대한 건축가가 되기까지의 성장 과정, 근대건축의 뼈대를 이루는 핵심 이론, 도시계획에서의 원대한 꿈, 작은 주택에서 대규모 건물까지의 도전과 좌절, 성취 과정과 의미 도출을 통해 그의 건축이 주는 교훈을 얻을 수 있다.","['예술/대중문화', '건축', '건축이야기/건축가']"
6995,"김수영, 혹은 시적 양심",이은정 지음,살림,2006,811.609 이67ㄱ,8952205952,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634040%3Ftimestamp%3D20241116114227,"힘과 새로움으로 가득 차 있는 김수영의 시 세계를 살펴보는『살림지식총서』제271권. 김수영 시의 힘과 새로움의 근원을 알아보고 지금까지와는 다른 새로운 독법으로 그의 시 세계를 연구한 책이다. 저자는 김수영이라는 시인과 그의 시에 대한 깊은 애정을 바탕으로 그의 시 세계를 안내한다. 김수영의 실천적 의지와 확신보다는 그의 인간적인 갈등, 즉 개진과 은폐 사이의 긴장에서 그 힘과 새로움을 발견하고 있다.","['소설/시/희곡', '문학의 이해', '한국문학론', '한국작가론']"
6996,의학사상사,여인석 지음,살림출판사,2007,510.109 여68ㅇ,9788950000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634054%3Ftimestamp%3D20240612113152,"의학의 사상사를 살펴보는『살림지식총서』제272권. 의학, 질병, 생명이라는 세 가지 개념을 중심으로 의학 역사에 나타난 사상사의 계기들을 정리한 책이다. 의학사는 '몸을 통한 자기 이해의 역사'라고 볼 수 있기 때문에 에피소드 위주의 접근이 아닌 사상사적 계기를 중심으로 그 역사를 조감해보고자 시도하였다.","['역사', '세계사 일반']"
6997,몸의 역사,강신익 지음,살림출판사,2007,511.8 강58ㅁ,9788950000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634258%3Ftimestamp%3D20240401112837,"몸의 역사를 살펴보는『살림지식총서』제274권. 몸과 건강에 대한 역사ㆍ철학적인 반성과 이해의 토대를 제공하는 책이다. 흔히 몸을 생물학적 기계로 여기는 이해에 도달한 역사 과정을 추적하고, 그 이해 방식이 과연 보편타당한지를 묻는다. 또한 현재 진행되고 있는 신경학, 유전학, 면역학, 진화론의 연구들이 몸에 대한 우리들의 상식을 어떻게 바꿀 수 있을지 탐색하고 있다.","['역사', '테마로 보는 역사', '문명/문화사']"
6998,불교의 선악론,안옥선 지음,살림출판사,2006,221.4 안65ㅂ,8952205618,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634235%3Ftimestamp%3D20241115114120,"불교의 선악론을 살펴보는『살림지식총서』제257권. 불교에서 보는 선이 무엇이며 그것을 어떻게 실천할 수 있는지, 그리고 불교도덕의 핵심과 속성은 무엇인지에 대해 설명한다. 더불어 불교에서 제시하는 구체적 선실천의 덕목들, 도덕의 출처와 작용방식으로서 마음과 업을 이야기하고 있다. 또한 비불교인도 쉽게 이해할 수 있도록 불교윤리의 핵심을 현대적 용어로 설명하고, 불교 이외의 전통에서 잘 알려진 윤리들을 언급하였다.","['종교/역학', '불교', '불교의 이해']"
6999,질병의 사회사,신규환 지음,살림출판사,2006,510.981 신16ㅈ,8952205626,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633929%3Ftimestamp%3D20240401112901,"질병의 사회사를 살펴보는『살림지식총서』258권. 동아시아인의 시각에서 질병과 문명의 상관관계를 추적하고, 근대 의학의 탄생과정을 사회사적인 관점에서 설명한 책이다. 인간이 질병에 대처하고 극복하는 과정에서 문명이 형성되고, 오랜 역사 속에서 형성된 문명은 질병의 예방과 확산에 직ㆍ간접적인 영향을 미친다. 특히 근대사회에서 질병을 극복하기 위한 인류의 노력은 근대국가의 건설이라는 과제와 밀접한 관련을 가지고 있다. 이 책은 서양중심의 질병사 서술에서 벗어나 동아시아인의 시각에서 질병의 역사와 근대 의학의 탄생을 연구하였다.","['역사', '아시아사', '동아시아/극동아시아사']"
7000,현대시와 불교,오세영 지음,살림출판사,2006,811.609 오54ㅎ,895220560X,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633540%3Ftimestamp%3D20241113114451,"현대시와 불교의 상관관계를 알아보는『살림지식총서』256권. 현대시와 불교, 전혀 상호적인 연관이 없을 것 같은 이 두 가지 영역의 본질은 매우 비슷하다. 이 책에서는 현대시의 언어와 불교 언어의 동일성, 더 나아가 현대시에 끼친 불교의 영향을 성찰하고 있다. 불교에서의 세계관이 현대시 및 현대시론에 끼친 영향을 시의 실재 인식과 존재론적 언어, 시의 구조, 시의 표현 등을 통해 살펴보면서, 이들이 표면상 불교와 아무 관련이 없는 듯 보이지만 그 심층에 있어서는 불교의 영향을 깊이 받았거나 최소한 불교적 세계관과 유사한 특성을 지니고 있음을 보여준다.","['종교/역학', '불교', '불교의 이해']"
7001,종교개혁 이야기,이성덕 지음,살림,2006,236.904 이54ㅈ,8952204867,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634147%3Ftimestamp%3D20240401112856,"종교개혁에 대한 다양한 이야기를 전해주는 책. 종교개혁은 단지 교회사적인 사건이 아닌, 유럽의 종교, 사회, 정치적 지형도를 바꾸어놓은 사건이다. 이 책에서는 방대한 종교개혁의 역사를 종교적 동인과 사회 정치적인 상관관계를 염두에 두고 간략하고 알기 쉽게 기술하였다. 유럽 전역에서 발생했던 종교개혁에 얽힌 다양한 인물들과 원인들, 그리고 험난했던 그 과정들을 폭로한다. 종교개혁과 관련된 다양한 논쟁과 정치적 투쟁, 기독교의 정신과 본질에 대한 의미 깊은 성찰들을 소개하는 책이다.","['역사', '서양사', '르네상스/종교개혁기']"
7002,자살,이진홍 지음,살림,2006,184.7 이78ㅈ,8952204913,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6306155%3Ftimestamp%3D20250201153339,"프랑스 작가 에두아르 르베의 『자살』(한국화 옮김)이 워크룸 문학 총서 ‘제안들’ 31권으로 출간되었다. 사진과 글을 주요 매체로 삼아 활동한 에두아르 르베는 개념적인 작업에 몰두한 작가였다. 자신에게 영향을 준 예술가들과 이름이 같은 이들을 전화번호부에서 찾아 찍고, 유럽의 도시와 이름이 같은 미국의 도시를 촬영하고, 전형적인 인물들의 포즈나 회화, 꿈속 장면 등을 현실의 사진으로 재구성했던 그는 2002년 533개 작품 아이디어를 모은 『작품들』을 출간하면서 문학가로서의 이력을 시작했다. 이 책 『자살』은 에두아르 르베가 자살한 이듬해에 출간된 책으로, 그가 자살하기 며칠 전 송고한 글이다","['소설/시/희곡', '프랑스소설']"
7003,"성, 그 억압과 진보의 역사",윤가현 지음,살림,2006,188.2 윤12ㅅ,8952204921,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634180%3Ftimestamp%3D20240813113151,"성에 대한 억압과 진보의 역사를 살펴보는 책. 사도 바울과 성 아퀴나스, 연금술사와 과학자들, 19세기의 빅토리아 여왕 등 문화권에 따라 성에 대한 몰이해와 비상식적인 주장들이 인류사를 어떻게 점철해왔는지 그 다양한 일화를 전해준다. 또한 근대사회의 성에 대한 다양한 현상에 심리학적인 분석도 제시하고, 성차별주의, 성폭력과 성희롱 등의 현상을 조명하였다. 남녀 성적 관심의 차이, 성적 자극에 따른 남녀 흥분의 차이, 남녀의 성적 차이 등을 설명하는 다양한 이론들을 소개하고 있다.","['인문학', '문화/문화이론', '성(性)/성문화']"
7004,초콜릿 이야기,정한진,살림출판사,2006,573.92 정92ㅊ,8952205499,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633913%3Ftimestamp%3D20240418114421,"초콜릿 이야기를 전해주는『살림지식총서』제251권. 신들의 음식이라고 말해지는 초콜릿의 기원과 역사, 그리고 그에 얽힌 일화 등을 소개하는 책이다. 초콜릿의 도입에 의한 문화의 변천, 초콜릿의 심리학과 종류 등 그 이국적인 유혹의 역사가 펼쳐진다.","['인문학', '문화/문화이론', '문화사']"
7005,향신료 이야기,정한진 지음,살림출판사,2006,574.52 정92ㅎ,8952205502,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633530%3Ftimestamp%3D20240627152349,"향신료에 대한 다양한 이야기를 들려주고, 향신료에 대한 기본적인 이해를 도와주는『살림지식총서』제252권. 독특한 맛과 향을 가진 향신료의 역사를 소개하는 책이다. 향신료를 통한 동서 교류의 역사, 그 제조와 대중화에 얽힌 흥미진진한 이야기를 만날 수 있다.","['인문학', '문화/문화이론', '문화사']"
7006,음식 이야기,윤진아,살림출판사,2006,594.04 윤78ㅇ,8952205529,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633987%3Ftimestamp%3D20240428112639,우리에게 의미 있는 음식이 무엇인지 살펴보는『살림지식총서』254권. 역사와 문화를 바탕으로 발전해온 음식에 어떤 의미가 담겨 있는지 알아보는 책이다. 늘 먹어왔지만 미처 생각해보지 않았던 음식의 깊은 속내를 들여다보며 재미있는 미각의 법칙과 건강의 해법을 찾아보고자 했다. 음식에 대한 다양한 이야기들을 만날 수 있다.,"['인문학', '문화/문화이론', '문화사']"
7007,비틀스,고영탁 지음,살림출판사,2006,994.2 고64ㅂ,8952205596,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633992%3Ftimestamp%3D20240730151000,"음악 하나로 세상을 정복한 불세출의 4인조 록 밴드 '비틀스'를 소개하는『살림지식총서』제255권. 비틀스는 1960년대 청춘의 상징이자 20세기에 가장 큰 충격과 영향을 준 스타 중의 스타였다. 이 책에서는 비틀스가 어떻게 성장하고 발전해나갔는지 그 변동과정을 살펴보고, 그러한 발달과정이 멤버들에게는 어떤 의미였는지 알아본다. 주옥같은 명곡들로 세계의 사랑을 받았던 비틀스의 결성부터 해체, 음악 세계를 정리하고 있다.","['예술/대중문화', '음악', '음악가']"
7008,올더스 헉슬리,김효원,살림출판사,2006,840.99 김95ㅇ,8952205421,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634202%3Ftimestamp%3D20240725113143,"올더스 헉슬리의 생애와 작품 세계를 조명한 책. 올더스 헉슬리는 과학기술의 발달과 인간의 오만함을 경고하고 미래인류의 파멸을 예고하는 어두운 예언자적 작품을 남긴 작가이다. 이 책은 올더스 헉슬리의 사상적 변화와 인생관, 문학정신, 그리고 문명비판과 미래안적 통찰력에 대해 초점을 맞춘다. 그의 다양한 분야에 대한 광범위한 지식, 과학과 문학을 융합하려는 가문의 전통적 노력, 그리고 절충통합주의적 세계관이 던져주는 의미에 주목하고 있다.","['소설/시/희곡', '문학의 이해', '작가론']"
7009,탈식민주의에 대한 성찰,박종성,살림출판사,2006,322.96 박75ㅌ,895220543X,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633977%3Ftimestamp%3D20240517112624,"제국주의에 저항하는 탈식민주의의 이론과 그 발전과정을 성찰한 책. 대표적인 탈식민 이론가들인 푸코, 파농, 사이드, 바바, 스피박의 주장을 통해 탈식민주의 독법과 그 전망을 알아본다. 저자는 식민주의가 태동하게 된 여러 가지 배경을 언급함으로써 자연스럽게 탈식민주의의 기원에 대한 이해로 나아간다. 제국주의의 종류뿐만 아니라 제국주의와 식민주의에 반대했던 여러 사상가들의 이론을 소개하고 있다. 또한 다양한 문학작품을 탈식민주의 독법을 통해 읽어낸다.","['역사', '역사학', '역사학 일반']"
7010,서양 무기의 역사,이내주,살림출판사,2006,559.314 이193ㅅ,8952205472,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634206%3Ftimestamp%3D20240618113609,"서양 무기의 역사를 살펴보는『살림지식총서』제249권. 인류의 역사가 전개되어 오면서 등장했던 무기의 역사와 변천을 추적하고 있다. 무기와 전략ㆍ전술의 관계와 발전, 세계의 패권 쟁탈에 미친 여러 요인 등을 흥미롭게 조명한다.","['사회과학', '국방/군사학', '군사전략/무기']"
7011,백화점의 문화사,김인호 지음,살림출판사,2006,326.178 김68ㅂ,8952205480,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633982%3Ftimestamp%3D20240703112458,백화점의 문화사를 다룬『살림지식총서』제250권. 오늘날 쇼핑과 소비의 공간으로만 여겨지는 백화점을 다른 문화적 코드로 읽을 수 있는 기회를 제공하는 책이다. 1852년 파리에서 문을 연 봉마르셰에서 시작된 '소비의 궁전' 백화점의 역사를 들여다보고 있다. 탄생 후 150년 동안 대자본의 '욕망환기 장치' 혹은 도시민의 '입장료 없는 생활 유원지' 등으로 시기마다 그 기능을 달리해온 백화점의 문화적 원류를 탐험한다.,"['인문학', '문화/문화이론', '문화사']"
7012,월드컵의 강국들,심재희 지음,살림출판사,2006,695.4 심73ㅇ,8952205014,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633945%3Ftimestamp%3D20240201171445,월드컵의 강국들에 얽힌 흥미진진한 이야기를 전해주는 책. 지구촌 최고의 스포츠 축제로 자리 잡은 월드컵을 보다 쉽게 이해하고 즐길 수 있도록 예전의 월드컵을 되짚어본다. 그동안 월드컵에서 좋은 성적을 거뒀던 이른바 '월드컵 우등생들'을 중심으로 다양한 이야기를 풀어내고 있다.,"['건강/취미', '구기']"
7013,스포츠마케팅의 세계,박찬혁 지음,살림출판사,2006,692.3 박82ㅅ,8952205022,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633492%3Ftimestamp%3D20241008114147,"스포츠마케팅의 세계를 살펴보는 책. 스포츠마케팅의 위대함을 주장한 기존의 교재들과 달리, 다양한 시장 상황 속에서 스포츠마케팅의 기능과 구체적인 전략들을 알기 쉽게 전해주고 있다. 스포츠문화와 마케팅의 개념이 얽히면서 보여주는 독특한 현상들에 대한 흥미로운 정보를 제공한다.","['경제경영', '마케팅/세일즈', '마케팅/브랜드']"
7014,"일본의 이중권력, 쇼군과 천황",다카시로 고이치 지음,살림출판사,2006,340.913 고68ㅇ,8952205030,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634165%3Ftimestamp%3D20240413113030,"'권위와 권력의 이중적 지배 구조'의 역사로 인식되는 일본의 정치사를 살펴보는 책. 저자는 권위와 권력의 이중적 지배 구조의 역사가 일본 정치문화의 '주변성'을 나타낸 것이라고 지적하고자 했다. 이중적 지배 구조의 정치문화가 초래한 '무책임체제'라는 부정적인 면에도 초점을 맞추어, 권위와 권력의 이중적 지배 구조의 정치문화가 일본사회의 후진성을 나타내고 있다고 말한다. 그리고 그것을 극복하는 것이야말로 일본의 올바른 민주주의와 정치발전에 크게 기여하는 것임을 주장하고 있다.","['역사', '일본사', '일본사 일반']"
7015,일본의 사소설,안영희 지음,살림출판사,2006,833 안64ㅇ,8952205111,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633499%3Ftimestamp%3D20240401112830,"일본의 사소설을 살펴보는『살림지식총서』제232권. 일본의 사소설은 일본만의 특수한 형태를 가지면서 작가 자신의 사생활을 충실하게 재현한 장르이다. 이 책은 사소설의 탄생과 발달요인을 문화적으로 재해석하고 있다. 저자는 일본 사소설의 대표작인 다야마 가타이의 <이불>과 이와노 호메이의 <오부작>을 중심으로 사소설의 특징을 분석함으로써, 일본인의 정신적인 구조를 사회적인 맥락에서 살펴본다.","['소설/시/희곡', '문학의 이해', '세계문학론', '일본문학론']"
7016,글로벌 매너,박한표 지음,살림출판사,2006,194.1 박92ㄱ,895220512X,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634196%3Ftimestamp%3D20240401112857,"비즈니스맨이 갖추어야 할 공용어, 글로벌 매너를 다룬『살림지식총서』제233권. 삶을 잘 사는 방법인 매너의 의미를 설명하고, 글로벌 시대에 우리가 기본적으로 갖추어야 할 국제매너를 구체적으로 소개하고 있다. 삶의 예술이자 경쟁력인 매너의 핵심 내용을 살펴본다. 저자는 매너의 의미를 다양한 관점에서 소개하고, 성공적인 이문화 커뮤니케이션의 수단인 매너를 통해 세계화 시대에 외국인을 상대로 할 때 유의해야 할 점들을 조목조목 지적한다. 또한 테이블 매너와 와인매너 등 외국인을 상대로 할 때 우리가 기본적으로 꼭 알아야 할 사항들을 그 이유와 함께 자세히 소개한다.","['자기계발', '인간관계', '인간관계']"
7017,성공하는 중국 진출 가이드북,우수근 지음,살림출판사,2006,327.9811012 우56ㅅ,8952205138,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634174%3Ftimestamp%3D20240201160409,"성공적인 중국 진출을 위한 가이드 북『살림지식총서』제234권. 중국 비즈니스에서 반드시 인식하고 체크해야 할 가장 기본적 핵심전략과 리스크 매니지먼트를 소개하는 책이다. 저자는 중국에서 한국인이 할 수 있는 투자 방식 및 형태와 더불어 '진출 준비-진출 착수-회사 설립-일상 거래-철수 고려' 등 투자의 5단계에서 필요한 핵심 포인트를 짚어나간다. 또한 실제 중국 투자에서 빈번하게 발생하는 주요 분쟁의 포인트를 제시함으로써, 중국 비즈니스에 뛰어들려는 한국인들이 예상치 못한 문제들에 부딪히지 않도록 친절하게 설명하고 있다.","['경제경영', '기업 경영', '경영 일반']"
7018,부다페스트,김성진 지음,살림출판사,2006,982.58 김54ㅂ,8952205251,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634184%3Ftimestamp%3D20250320113621,"다뉴브의 진주라 불리는 부다페스트를 소개하는『살림지식총서』제240권. 헝가리의 수도 부다페스트의 역사와 문화를 살펴보는 책이다. 도시 곳곳에 남아 있는 역사의 흔적을 자세하게 들려주며, 전쟁의 상처들 그리고 사랑과 미움의 격한 감정까지 그대로 담아내었다. 한때 중유럽을 정복한 최강의 민족이었던 켈트족이 천혜의 요소를 찾으며 시작된 부다페스트의 정착 이야기, 로마인의 침입에 의한 목욕문화의 유입, 오스만트루크의 지배에 온천의 활성화 등의 이야기들이 숨가쁘게 전개된다.","['역사', '문화/역사기행', '동서양 문화/역사기행']"
7019,보스턴,황선희 지음,살림출판사,2006,984.2 황54ㅂ,895220526X,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633512%3Ftimestamp%3D20240401112833,젊은 지성과 교감하는 전통의 힘을 지닌 보스턴을 살펴보는『살림지식총서』제241권. 보스턴은 전통과 현대가 교차하는 흥미로운 공간일 뿐만 아니라 뛰어난 교육 환경과 선진 의료기술을 보유한 미국 산업혁명의 중심지이자 최첨단 신기술 개발의 근원지이다. 또한 세계적 수준의 여러 박물관과 훌륭한 심포니의 고장인 동시에 뜨거운 스포츠의 활기로 가득 찬 곳이자 역동적인 정치현장으로 주목받는 곳이다. 이 책에서는 전통과 역사의 창을 통해 보스턴이 거쳐온 창의적인 진화 과정을 살펴본다. 시대의 인본주의적 의지와 더불어 호흡하는 문화의 생태적 원리를 보여주고 있다.,"['역사', '아메리카사', '미국/캐나다사']"
7020,사르트르 참여문학론,변광배 지음,살림출판사,2006,801 변15ㅅ,8952205391,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633972%3Ftimestamp%3D20240704112950,"사르트르의 참여문학론을 다룬『살림지식총서』제245권. 문학의 사회참여에 이론적 토대를 제공한 사르트르의 참여문학론을 설명한 책이다. '문학이란 무엇인가'에 대한 사르트르의 성찰에 관한 이해의 증진에 도움을 준다. 저자는 사르트르의 '문학이란 무엇인가'에서 전개된 참여문학론을 소개하면서, 억압받는 자들을 위한다는 기치를 높이 들었던 참여문학론의 의미를 성찰한다.","['인문학', '서양철학', '현대철학', '장 폴 사르트르']"
7021,돈황,전인초 지음,살림출판사,2006,600.422 전68ㄷ,8952205278,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634207%3Ftimestamp%3D20250207113215,"실크로드의 관문인 돈황을 소개하는『살림지식총서』제242권. 돈황에는 석굴 하나하나마다 그 시대, 그 민족의 문화가 배어 있고, 그 가운데서 당시의 불교사상을 엿볼 수 있으며, 예술이 찬란하게 꽃피웠다가 쇠퇴하여 스러져 가는 과정까지 관찰할 수 있다. 돈황과 한국은 중원을 사이에 두고 동서로 멀리 떨어져 있지만, 우리 민족의 흔적이 문서와 벽화를 통해 적지 않게 나타난다는 점에서 연결고리를 가지고 있음을 보여준다. 이 책에서는 돈황을 둘러싼 역사와 문화, 유물의 약탈 등을 상세하면서도 알기 쉬운 설명으로 풀어내고 있다.","['역사', '중국사', '중국사 일반']"
7022,보들레르,이건수 지음,살림출판사,2006,861.099 이14ㅂ,8952205375,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F634197%3Ftimestamp%3D20240401112850,"보들레르의 생애와 작품 세계를 소개하는『살림지식총서』243권. 후세에 큰 반향을 불러일으킨 문제의 시집 '악의 꽃'과 그 저자 보들레르의 생애와 작품 세계를 살펴보는 책이다. 저자는 보들레르의 내밀한 기록의 아포리즘인 '벌거벗은 내 마음'과 젊은 날의 자화상이라 할 수 있는 단편 소설 '라 팡파를로' 등을 통해, 지병과 생활고와 창작의 고뇌라는 삼중고에 시달리던 시인의 전기를 써내려간다. 전반부에서는 그 문학세계만큼이나 매력 있는 인간 보들레르의 모습을 다루었다. 후반부에서는 시인 보들레르를 둘러싸고 있는 아우라의 실체를 그의 일기와 편지, 사진과 자전적 단편 소설 등을 통해 파악하고 있다.","['소설/시/희곡', '문학의 이해', '세계문학론', '프랑스문학론']"
7023,돈 후안,정동섭 지음,살림출판사,2006,872.09 정25ㄷ,8952205383,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633902%3Ftimestamp%3D20240401112834,"치명적인 유혹의 대명사 '돈 후안'에 대한 입문서『살림지식총서』244권. 바람둥이나 난봉꾼 정도로만 알려져 있는 돈 후안에 관한 다양한 담론들을 소개하고, 그를 통해 시대의 욕망과 인간의 본성을 살펴보는 책이다. 저자는 띠르소가 돈 후안을 통해 육체적 욕망이 진지한 관심사가 된 르네상스 이후의 시대를 반영하는 동시에, 그의 죽음을 통해 그러한 관능성의 자유가 억압받는 당대 사회 현실을 드러내고 있다고 말한다. 돈 후안을 다양한 측면에서 해석하는 심리학의 여러 연구들을 유쾌하게 설명한다.","['소설/시/희곡', '문학의 이해', '세계문학론', '기타 세계문학론']"
7024,미국인의 탄생,김진웅 지음,살림출판사,2006,942 김78ㅁ,8952205758,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633943%3Ftimestamp%3D20240401112851,"미국을 만든 다원성의 힘을 살펴보는『살림지식총서』262권. 미국이 구조적인 갈등과 대립 속에서 어떻게 조화를 이루며 거대한 국가를 형성하고, 또한 정체성을 형성해 왔는가를 설명한 책이다. 저자는 미국적 동질성을 이끈 힘, 다양한 문화의 수혈, 공식 언어 문제를 다루면서도, 미국이 안고 있는 문제들에도 주목하고 있다. 인종차별, 신참들과 고참들 간의 갈등, 소수 인종들의 반란, 다문화주의에 대한 도전 등이 미국 내에서 어떤 위치를 차지하였는지 서술하였다.","['역사', '아메리카사', '미국/캐나다사']"
7025,기독교의 교파,남병두 지음,살림,2006,238 남44ㄱ,8952205820,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633974%3Ftimestamp%3D20240418114422,"기독교 교파들의 형성과 분열의 역사를 살펴보는『살림지식총서』제263권. 하나의 교회가 역사적으로 어떻게 다양한 교파로 발전해왔는지를 한눈에 보여주는 책이다. 교회의 시작과 이단의 출현, 신앙 논쟁과 이를 둘러싼 갈등 등이 파노라마처럼 펼쳐진다. 이 책은 다양한 교파가 어떤 이유로 그리고 어떤 과정을 거쳐서 생기게 되었는지를 소개한다. 이어서 이단이 어떻게 서서히 고개를 들기 시작했는지를 역사적으로 추적하고, 박해와 초기 교화의 분열, 신학적 논쟁이 빚은 교회의 분열, 교회의 대분열로 나누어 교회의 분열 원인을 살펴보고 있다. 또한 중세 이후에 형성된 기독교의 다양한 교파들을 소개한다.","['종교/역학', '기독교(개신교)', '기독교의 이해']"
