자료명,저자,출판사,출판년도,청구기호,ISBN,썸네일,책소개,카테고리
감정은 어떻게 만들어지는가?,리사 펠드먼 배럿 지음; 최호영 옮김,생각연구소,2017,181.7 배294ㄱ최,9791190000000 
일 년 내내 여자의 문장만 읽기로 했다,김이경 지음,서해문집,2023,029.1 김68ㅇ,9791190000000 
"카이스트, 바이오헬스의 미래를 말하다",채수찬 엮음,율곡출판사,2020,517.1 채56ㅋ,9791190000000 
과거가 남긴 우울 미래가 보낸 불안,김아라 지음,유노북스,2022,189 김62ㄱ,9791190000000 
삶이 괴로울 땐 공부를 시작하는 것이 좋다,박치욱 지음,Whale Books,2023,325.211 박86ㅅ c.2,9791190000000 
삶이 괴로울 땐 공부를 시작하는 것이 좋다,박치욱 지음,Whale Books,2023,325.211 박86ㅅ,9791190000000 
(당신의 삶을 떠받치고 당신을 살아가게 하는) 보편의 단어,이기주 지음,말글터,2024,818 이18ㅂ,9791200000000 
찌그러져도 동그라미입니다,김창완 지음,웅진지식하우스,2024,818 김82ㅉ,9788900000000 
이반 일리치의 죽음,레프 톨스토이 지음; 김연경 옮김,민음사,2023,892.83 톨57ㅇ김 c.2,9788940000000 
이반 일리치의 죽음,레프 톨스토이 지음; 김연경 옮김,민음사,2023,892.83 톨57ㅇ김,9788940000000 
누구 먼저 살려야 할까?,제이콥 M. 애펠 지음; 김정아 옮김,한빛비즈,2021,510.19 애894ㄴ김,9791160000000 
깊이에의 강요,파크리크 쥐스킨트 지음; 김인순 옮김,열린책들,2020,853 쥐57ㄱ김,9788930000000 
시를 어루만지다,김사인 편저; 김정욱 사진,b,2013,811.6 김52ㅅ,9788990000000 
어린 당나귀 곁에서,김사인 지음,창비,2015,811.6 김52ㅇ,9788940000000 
슬픔 없는 나라로 너희는 가서,김사인 엮음,문학동네,2019,808.1 김52ㅅ,9788950000000 
책기둥,문보영 지음,민음사,2017,811.6 문45ㅊ c.2,9788940000000 
무구함과 소보로,임지은 지음,문학과지성사,2019,811.6 임78ㅁ,9788930000000 
비에 도착하는 사람들은 모두 제시간에 온다,신용목 지음,문학동네,2021,811.6 신65ㅂ,9788950000000 
꿀잼 토론 전략,김건우 지음,푸른들녘,2023,802 김14ㄲ,9791160000000 
미래를 읽다 과학이슈 11. 15: season,한상욱 외 10명 지음,동아엠앤비,2024,400 한52ㅁ v.15,9791160000000 
갈팡질팡 청년의사 성장기,허기영 지음,푸른들녘,2018,321.5551 허18ㄱ,9791160000000 
"내 몸의 설계자, 호르몬 이야기",박승준 지음,청아출판사,2022,511.14 박57ㄴ,9788940000000 
혐오스런 선데이 클럽,엄성용 지음,안전가옥,2023,813.7 엄54ㅎ,9791190000000 
잘못된 단어,르네 피스터 지음; 배명자 옮김,문예출판사,2024,340.942 피57ㅈ배,9788930000000 
코딩 없이 배우는 데이터 과학,황보현우; 한노아 지음,BM성안북스,2023,005.7 황45ㅋ,9788970000000 
한배를 탄 지구인을 위한 가이드,크리스티아나 피게레스; 톰 리빗카넥 지음; 홍한결 옮김,김영사,2020,539.913 피14ㅎ홍,9788930000000 
클라라와 태양,가즈오 이시구로 지음; 홍한별 옮김,민음사,2021,843.5 이58ㅋ홍 c.11,9788940000000 
클라라와 태양,가즈오 이시구로 지음; 홍한별 옮김,민음사,2021,843.5 이58ㅋ홍 c.10,9788940000000 
클라라와 태양,가즈오 이시구로 지음; 홍한별 옮김,민음사,2021,843.5 이58ㅋ홍 c.9,9788940000000 
클라라와 태양,가즈오 이시구로 지음; 홍한별 옮김,민음사,2021,843.5 이58ㅋ홍 c.8,9788940000000 
클라라와 태양,가즈오 이시구로 지음; 홍한별 옮김,민음사,2021,843.5 이58ㅋ홍 c.7,9788940000000 
클라라와 태양,가즈오 이시구로 지음; 홍한별 옮김,민음사,2021,843.5 이58ㅋ홍 c.6,9788940000000 
클라라와 태양,가즈오 이시구로 지음; 홍한별 옮김,민음사,2021,843.5 이58ㅋ홍 c.5,9788940000000 
클라라와 태양,가즈오 이시구로 지음; 홍한별 옮김,민음사,2021,843.5 이58ㅋ홍 c.4,9788940000000 
클라라와 태양,가즈오 이시구로 지음; 홍한별 옮김,민음사,2021,843.5 이58ㅋ홍 c.3,9788940000000 
클라라와 태양,가즈오 이시구로 지음; 홍한별 옮김,민음사,2021,843.5 이58ㅋ홍 c.2,9788940000000 
일반물리학,Raymond A. Serway; Chris Vuille 원저; 일반물리학 교재편찬위원회 번역,북스힐,2024,420 Se69ㅇ-11 c.2,9791160000000 
일반물리학,Raymond A. Serway; Chris Vuille 원저; 일반물리학 교재편찬위원회 번역,북스힐,2024,420 Se69ㅇ-11,9791160000000 
무기화학,Gary L. Miessler; Paul J. Fischer; Donald A. Tarr 지음; 김주창 외 옮김,자유아카데미,2013,435 M586ㅁ김-5,9788970000000 
분석화학,Daniel C. Harris 외 지음; 강용철 외 옮김,자유아카데미,2021,433 H24ㅂ강-10,9791160000000 
프리드버그 선형대수학,스티븐 H. 프리드버그 외 지음; 한빛수학교재연구소 옮김,한빛아카데미,2020,412.85 프298ㅍ한-5,9791160000000 
일반 물리학,손종역 외 지음,교문사,2024,420 손75ㅇ-6,9788940000000 
"Kreyszig 공업수학. 하: Fourier 해석·편미분방정식·복소해석·수치해석·최적화, 그래프",Erwin Kreyszig 지음; 서진헌 [외] 옮김,텍스트북스,2022,530.1 k292k-10.1 v.하,9791190000000 
Kreyszig 공업수학. 상: 상미분방정식·선형대수·벡터미적분,Erwin Kreyszig 지음; 서진헌 [외] 옮김,텍스트북스,2022,530.1 k292k-10.1 v.상,9791190000000 
황금종이. 2,조정래 지음,해냄,2023,813.6 조74ㅎㄱ v.2,9791170000000 
황금종이. 1,조정래 지음,해냄,2023,813.6 조74ㅎㄱ v.1,9791170000000 
각각의 계절,권여선 지음,문학동네,2023,813.6 권64ㄱ,9788950000000 
모순,양귀자 지음,쓰다,2021,813.6 양16ㅁㅅ c.2,9789000000000 
모순,양귀자 지음,쓰다,2021,813.6 양16ㅁㅅ,9789000000000 
"설자은, 금성으로 돌아오다",정세랑 지음,문학동네,2023,813.6 정54ㅅ v.1,9788950000000 
나는 소망한다 내게 금지된 것을,양귀자 지음,쓰다,2019,813.6 양16ㄴ3 c.2,9789000000000 
나는 소망한다 내게 금지된 것을,양귀자 지음,쓰다,2019,813.6 양16ㄴ3,9789000000000 
너의 목소리가 들려,김영하 지음,복복서가,2022,813.6 김64ㄴㅇ,9791190000000 
재와 물거품,김청귤 지음,안전가옥,2021,813.7 김83ㅈ,9791190000000 
대불호텔의 유령,강화길 지음,문학동네,2021,813.6 강95ㄷㅂ,9788950000000 
오로라,최진영 지음,위즈덤하우스,2024,813.6 최78ㅇㄹ,9791170000000 
미래의 조각 외,정영수 [외] 지음,현대문학,2023,813.6082 정64ㅁ v.2024,9791170000000 
계속해보겠습니다,황정은 지음,창비,2014,813.6 황74ㄱ,9788940000000 
(현대문학 교수 350명이 뽑은) 2023 올해의 문제소설,한국현대소설학회 엮음,푸른사상,2023,813.7 한16ㅇ,9791130000000 
내게 무해한 사람,최은영 지음,문학동네,2018,813.6 최67ㄴ,9788950000000 
최후의 만찬,서철원 지음,다산책방,2020,813.7 서83ㅊ,9791130000000 
권력과 인간,정병설 지음,문학동네,2023,911.058 정44ㄱ2 c.3,9788950000000 
권력과 인간,정병설 지음,문학동네,2023,911.058 정44ㄱ2 c.2,9788950000000 
권력과 인간,정병설 지음,문학동네,2023,911.058 정44ㄱ2,9788950000000 
약리학,"Ian Peate, Barry Hill; 김학림 [외] 옮김",한올,2024,518.5 P11ㅇ김,9791170000000 
"(박시백의) 고려사. 4: 대몽항쟁의 끝, 부마국 고려",박시백 지음,휴머니스트,2023,911.04 박58ㄱ v.4,9791170000000 
(셀프트래블)이탈리아,송윤경 지음,상상출판,2024,982.802 송66ㅇ,9791170000000 
나의 문화유산답사기. 12: 서울편4: 강북과 강남,유홍준 지음,창비,2022,816.6 유95ㄴ v.12,9788940000000 
나의 문화유산답사기. 11: 서울편 3: 사대문 안동네,유홍준 지음,창비,2022,816.6 유95ㄴ v.11,9788940000000 
생명과 약의 연결고리,김성훈 지음,웅진지식하우스,2023,518 김54ㅅ2,9788900000000 
이토록 굉장한 세계,에드 용 지음; 양병찬 옮김,어크로스,2023,491.508 용64ㅇ양,9791170000000 
플라잉,임재한 지음,어크로스,2023,558.301 임73ㅍ,9791170000000 
마법의 비행,리처드 도킨스 지음; 야나 렌초바 그림; 이한음 옮김,을유문화사,2022,472.47 도878ㅁ이 c.2,9788930000000 
마법의 비행,리처드 도킨스 지음; 야나 렌초바 그림; 이한음 옮김,을유문화사,2022,472.47 도878ㅁ이,9788930000000 
뉴턴의 법칙에서 아인슈타인의 상대론까지,"팡 리즈, 추 야오콴 지음; 이정호, 하배연 옮김",전파과학사,2022,420.9 리77ㄴ이2 c.2,9788970000000 
뉴턴의 법칙에서 아인슈타인의 상대론까지,"팡 리즈, 추 야오콴 지음; 이정호, 하배연 옮김",전파과학사,2022,420.9 리77ㄴ이2,9788970000000 
군중의 망상,윌리엄 번스타인 지음; 노윤기 옮김,포레스트북스,2023,331.16 번57ㄱ노,9791190000000 
세계사를 바꾼 13가지 식물,이나가키 히데히로 지음; 서수지 옮김,사람과나무사이,2019,481.508 이192ㅅ서 c.2,9791190000000 
세계사를 바꾼 13가지 식물,이나가키 히데히로 지음; 서수지 옮김,사람과나무사이,2019,481.508 이192ㅅ서,9791190000000 
동물이 만드는 지구 절반의 세계,장구 지음,21세기북스,2023,470 장16ㄷ,9791170000000 
수학의 힘,올리버 존슨 지음; 노태복 옮김,더퀘스트,2024,410.4 존57ㅅ노,9791140000000 
깊은 시간으로부터,헬렌 고든 지음; 김정은 옮김,까치,2023,450 고27ㄱ김,9788970000000 
불로소득 자본주의 시대,브렛 크리스토퍼스 지음; 이병천 [외] 옮김,여문책,2024,322.01 크298ㅂ이,9791190000000 
(84인의 노벨상 수상자가 들려주는) 쓸모 있는 경제학,영주 닐슨 지음,러닝핏,2020,320 닐57ㅆ,9791200000000 
통계학과 공학을 위한 미적분학,나명환 지음,자유아카데미,2019,414 나34ㅌ2 c.2,9791160000000 
통계학과 공학을 위한 미적분학,나명환 지음,자유아카데미,2019,414 나34ㅌ2,9791160000000 
숫자는 어떻게 생각을 바꾸는가,폴 굿윈 지음; 신솔잎 옮김,한국경제신문,2023,413.8 굿66ㅅ신,9788950000000 
뉴럴 링크,임창환 지음,동아시아,2024,511.1813 임82ㄴ,9788960000000 
제네시스,귀도 토넬리 지음; 김정훈 옮김,쌤앤파커스,2024,440 토194ㅈ김,9791170000000 
(홍성욱의) 그림으로 읽는 과학사,홍성욱,김영사,2023,409 홍54ㄱㄹ,9788930000000 
과학을 보다,김범준 [외] 지음; 김지원 그림,알파미디어,2023,400 김44ㄱ,9791190000000 
통계적 사고의 힘,"앨버트 러더퍼드, 김재현 지음; 박경은, 김형표 옮김",성균관대학교 출판부,2023,413.8 앨44ㅌ박,9791160000000 
(이공계생을 위한) 확률과 통계,안승철 [외] 지음,한빛아카데미,2024,413 안57ㅎ3,9791160000000 
통계의 거짓말,"게르트 보스바흐, 옌스 위르겐 코르프 공저; 강희진 옮김",작은책방,2016,413 보57ㅌ강 c.2,9788960000000 
어쩐지 미술에서 뇌과학이 보인다,에릭 캔델 지음; 이한음 옮김,프시케의숲,2019,511.1813 캔24ㅇ이,9791190000000 
과학과 가설,앙리 푸앵카레 지음; 이정우; 이규원 옮김,에피스테메,2014,401 푸63ㄱㅎ이,9788920000000 
뉴로트라이브,스티브 실버만 지음; 강병철 옮김,Alma(알마),2018,513.896 실44ㄴ강,9791160000000 
제2의 뇌,마이클 D. 거숀 지음 ; 김홍표 옮김,지식을만드는지식,2013,511.134 거55ㅈ김,9791130000000 
볼츠만의 원자,데이비드 린들리 지음; 이덕환 지음,승산,2003,429.14 린27ㅂ이,9788990000000 
2050 거주불능 지구,데이비드 월러스 웰즈 지음; 김재경 옮김,추수밭,2020,331.4 웰77ㅇ김,9791160000000 
우리 우주의 첫 순간,댄 후퍼 지음; 배지은 옮김,해나무,2023,443.1 후894ㅇ배,9791160000000 
천문학 이야기,팀 제임스 지음; 김주희 옮김,한빛비즈,2023,440 제68ㅊ김,9791160000000 
한 권으로 읽는 국부론,애덤 스미스 지음; 안재욱 옮김,박영사,2022,320.15 스38ㅎ안,9791130000000 
(자연을 닮은) 생태모방건축기법,Michael Pawlyn 지음; 박자은; 정재욱 옮김,光文閣,2020,544.1 P339ㅅ박 c.2,9788970000000 
(자연을 닮은) 생태모방건축기법,Michael Pawlyn 지음; 박자은; 정재욱 옮김,光文閣,2020,544.1 P339ㅅ박,9788970000000 
디앤에이 (DNA),제임스 D. 왓슨 [외] 지음; 이한음 옮김,까치,2017,476.10733 왓57ㄷ이2,9788970000000 
세계 경제학 필독서 50,톰 버틀러 보던 지음; 서정아 옮김,센시오,2023,320 보24ㅅ서,9791170000000 
두근두근 확률과 통계,수냐 지음,지노,2023,410 수193ㄷ,9791190000000 
시원폭발 함수,수냐 지음,지노,2022,414 수193ㅅ,9791190000000 
맛있는 연산,수냐 지음,지노,2022,410.7 수193ㅁ,9791190000000 
경이로운 수,수냐 지음,지노,2021,410 수193ㄱ,9791190000000 
보글보글 기하,수냐 지음,지노,2021,415 수193ㅂ,9791190000000 
톡 쏘는 방정식,수냐 지음,지노,2020,410.4 수193ㅌ,9791190000000 
미술관에 간 의학자,박광혁 지음,어바웃어북,2017,510.4 박15ㅁ,9791190000000 
로마사를 움직이는 12가지 힘,모토무라 료지 지음; 서수지 옮김,사람과나무사이,2023,922 모885ㄹ서,9791190000000 
세상에 이런 국경,조철기 지음,푸른길,2022,980 조83ㅅ,9788960000000 
무기여 잘 있거라,어니스트 헤밍웨이 지음; 이종인 옮김,열린책들,2012,843 헤38ㅁㄱ이,9788930000000 
(지식의 대통합) 통섭,"에드워드 윌슨 지음; 최재천, 장대익 옮김",사이언스북스,2005,121 윌57ㅌ최,9788980000000 
붕괴하는 세계와 인구학,피터 자이한 지음; 홍지수 옮김,김앤김북스,2023,340.98 자68ㅂ홍,9788990000000 
자연에서 배우는 청색기술,이인식 기획,김영사,2013,501 이68ㅈ,9788930000000 
(미래를 여는) 21세기 생물자원,김인선 지음,계명대학교출판부,2019,472.5 김68ㅇ,9791190000000 
분자 조각가들,백승만 지음,해나무,2023,430 백57ㅂ,9791160000000 
수학사,하워드 이브스 지음; 신항균 옮김,경문사,2023,410.9 이47ㅅ신2,9791160000000 
(수학으로 배우는) 양자역학의 법칙,Transnational College of LEX 지음; 강현정 옮김,지브레인,2020,420.13 L679ㅇ강,9788960000000 
세포의 노래,싯타르타 무케르지 지음; 이한음 옮김,까치,2024,474 무874ㅅ이,9788970000000 
내가 한 말을 내가 오해하지 않기로 함,문상훈 지음,위너스북,2024,818 문52ㄴ,9791190000000 
나는 메트로 폴리탄 미술관의 경비원입니다,"패트릭 브링리 지음; 김희정, 조현주 옮김",웅진지식하우스,2023,848 브298ㄴ김,9788900000000 
정신머리,박참새 지음,민음사,2023,811.6 박82ㅈ,9788940000000 
내 이름을 부르는 소리 외,김복희 외 지음,현대문학,2023,811.6 김45ㄴ,9791170000000 
사랑을 무게로 안 느끼게,박완서 지음,세계사,2024,814.6 박65ㅅ,9788930000000 
이런 얘기 하지 말까?,최지은 지음,콜라주,2021,337.04 최78ㅇ,9788950000000 
어떤 섬세함,이석원 지음,위즈덤하우스,2023,814.6 이54ㅇㄸ,9791170000000 
형사 박미옥,박미옥 지음,이야기장수,2023,350.704 박38ㅎ,9788950000000 
이상한 나라의 모자장수는 왜 미쳤을까,유수연 지음,에이도스,2022,510.4 유56ㅇ,9791190000000 
(문제 해결을 위한) 알고리즘 with 수학,요네다 마사타카 지음; 윤인성 옮김,위키북스,2023,005.1015 요194ㅇ윤,9791160000000 
AI가 바꾸는 학교 수업 챗GPT 교육 활용,오창근; 장윤제 지음,BM성안당,2023,373.33 오82ㅇ,9788930000000 
빛이 있는 동안,애거서 크리스티 지음; 김남주 옮김,황금가지,2016,843 크298ㅂ김,9788980000000 
조선시대 울릉도와 독도의 우리말 이름들,정연식 지음,주류성,2023,981.1829 정64ㅈ,9788960000000 
아킬레우스의 노래,매들린 밀러 지음; 이은선 옮김,이봄,2018,843.6 밀294ㅇ이,9791190000000 
우아하고 감상적인 일본 야구,다카하시 겐이치로 지음; 박혜성 옮김,웅진지식하우스,2017,833.6 다872ㅇ박,9788900000000 
포렌식 사이언스 범인을 잡아라,사무엘 M. 거버 편집; 오문헌 올김,전파과학사,2023,367.43 거44ㅍ오,9788970000000 
모두 다 예쁜 말들,코맥 매카시 지음; 김시현 옮김,민음사,2021,843.5 매872ㅁ김,9788940000000 
국경을 넘어,코맥 매카시 지음; 김시현 옮김,민음사,2021,843.5 매872ㄱ김,9788940000000 
평원의 도시들,코맥 매카시 지음; 김시현 옮김,민음사,2021,843.5 매872ㅍ김,9788940000000 
처음 하는 정치학 공부,이원혁 지음,EBS Books,2023,340 이66ㅊ,9788950000000 
그건 내 건데,이선배 지음; 김휘승 그림,내일을여는책,2023,338 이54ㄱ,9788980000000 
나의 첫 지정학 수업,전국지리교사모임 지음,탐,2023,340 전16ㄴ,9788960000000 
10대를 위한 세계 분쟁지역 이야기,프란체스카 만노키 지음; 구현주 옮김,롤러코스터,2023,349 만195ㅅ구,9791190000000 
(청소년을 위한) 위대한 경제학 고전 25권을 1권으로 읽는 책,홍기훈 지음,빅피시,2023,320 홍18ㅇ,9791190000000 
"한국, 남자",최태섭 지음,은행나무,2018,337.8 최883ㅎ,9791190000000 
통합적 사고와 글쓰기,이화여자대학교 교양국어편찬위원회 지음,이화여자대학교출판문화원,2020,802 이95ㅌ,9791160000000 
연구대회 바이블,김태령 외 지음,프리렉,2023,373 김883ㅇ,9788970000000 
아Q정전,루쉰 지음; 전형준 옮김,창비,2023,823.7 루56ㅇ전,9788940000000 
(사진으로 보고 배우는)중국 문화,김상균; 신동윤 지음,동양북스,2023,309.112 김52ㅈ,9791160000000 
정의감 중독 사회,안도 슌스케 지음; 송지현 지음,또다른우주,2023,181.71 슌57ㅈ송,9791200000000 
