자료명,저자,출판사,출판년도,소장처
드럭 어딕션,남경애 지음,한국경제신문i,2018,자료실
불꽃으로살고 별빛이되다,김용균 지음,여름언덕:도서출판다빈치,2019,자료실
세계의 지속가능 도시재생,민유기 외 지음,국토연구원(KRIHS),2018,자료실
행정법원론. 하,홍정선 지음,박영사,2012,자료실
행정법원론. 상,홍정선 지음,박영사,2012,자료실
한국경제 어디에서 어디로?,이근영 지음,바른북스,2018,자료실
(나와 공동체를 세우는)수업나눔,김효수 외 지음; 좋은교사 수업코칭연구소 기획,좋은교사,2018,자료실
진화 신화,김보영 지음,행복한책읽기,2010,자료실
"디자인, 골목을  잇다",서울디자인재단시민디자인연구소 지음; 국토연구원 도시재생지원센터 기획,국토연구원,2015,자료실
귀여운 여인 ; 약혼녀 ; 골짜기,안톤 체호프 지음; 동완 옮김,동서문화사,2017,자료실
돌이킬 수 없는 약속,야쿠마루가쿠 지음; 김성미 옮김,Book plaza(북플라자),2019,자료실
이토록 아름다운 수학이라면,최영기 지음,21세기북스:북이십일21세기북스,2019,자료실
(유홍준의)한국미술사 강의. 3: 조선 그림과 글씨,유홍준 지음,눌와,2019(3쇄),자료실
(유홍준의)한국미술사 강의. 2: 통일신라·고려,유홍준 지음,눌와,2017(3쇄),자료실
(유홍준의)한국미술사 강의. 1: 선사 삼국 발해,유홍준 지음,눌와,2016(5쇄),자료실
"트라우마 치유, 아직 만나지 못한 나를 만나다",윤이모 지음,판미동,2018,자료실
이미지와 환상,다니엘 부어스틴 지음; 정태철 옮김,사계절출판사,2017(9쇄),자료실
만민법,"존 롤스 지음; 장동진, 김만권, 김기호 공옮김",東明社,2017,자료실
그들의 첫 번째와 두 번째 고양이. 43,윤이형 외 지음,문학사상,2019,자료실
영원한 이방인,이창래 지음; 정영목 옮김,알에이치코리아:랜덤하우스코리아,2015,자료실
실용주의 사고와 학습,앤디 헌트 지음; 박영록 옮김; 김창준 감수,위키북스,2015,자료실
당당하게 실망시키기,오즈게 사만즈 글·그림; 천미나 옮김,책과콩나무,2019,자료실
슬픈 옥수수,케이틀린 셰털리 지음; 김은영 옮김,풀빛,2018,자료실
와글와글 독서클럽. [2]: 비문학,강영준 지음,북트리거:지학사,2019,자료실
와글와글 독서클럽. [1]: 문학,강영준 지음,북트리거:지학사,2019,자료실
고로 나는 존재하는 고양이,진중권 지음,천년의상상,2017,자료실
기후변화의 심리학,조지 마셜 지음; 이은경 옮김,갈마바람,2018,자료실
시간은 어떻게 돈이 되었는가?,류동민 지음,휴머니스트출판그룹,2018,자료실
내가 시작한 미래,"하만조, 김이경, 김현 공지음; 모심과살림연구소 기획",한살림,2017,자료실
음악심리학,"루돌프 E. 라도시, J. 데이비드 보일 공저; 최병철, 방금주 공역",학지사,2017(13쇄),자료실
판결을 다시 생각한다,김영란 지음,창비,2018(11쇄),자료실
직업으로서의 정치,막스 베버 지음; 이상률 옮김,문예출판사,2017,자료실
정체성과 폭력,"아마르티아 센 지음; 이상환, 김지현 옮김",바이북스,2015(3쇄),자료실
법의 힘,자크 데리다 지음; 진태원 옮김,문학과지성사,2018(8쇄),자료실
이것은 왜 직업이 아니란 말인가,박정훈 지음,빨간소금,2019,자료실
하나도 괜찮지 않습니다,오찬호 지음,블랙피쉬:백도씨,2018,자료실
외교외전,조세영 지음,한겨레출판,2018,자료실
"진실, 그것을 믿었다",한학수 지음,사회평론,2014,자료실
학교에 오지 않는 아이,세이노아쓰코 지음; 김윤수 옮김,라임,2019(6쇄_,자료실
실격당한 자들을 위한 변론,김원영 지음,사계절출판사,2019(8쇄),자료실
컬러풀,모리에토 지음; 고향옥 옮김,사계절출판사,2018,자료실
너무 재밌어서 잠 못 드는 철학 수업,김경윤 지음,생각의길:아름다운사람들,2018,자료실
(밀턴 에릭슨의)심리치유 수업,밀턴 H. 에릭슨 지음; 시드니 로젠 엮음; 문희경 옮김,어크로스,2017(4쇄),자료실
처음부터 잘 쓰는 사람은 없습니다,이다혜 지음,위즈덤하우스,2019(7쇄),자료실
(인생을 바꿔 주는)존스 할아버지의 낡은 여행 가방,앤디 앤드루스 지음; 강주헌 옮김,뜨인돌,2019(3쇄),자료실
"70세 사망법안, 가결",가키야미우 지음; 김난주 옮김,왼쪽주머니:사람IN,2019(4쇄),자료실
"저는 남자고, 페미니스트입니다",최승범 지음,생각의힘,2019(10쇄),자료실
책을 지키려는 고양이,나쓰카와소스케 지음; 이선희 옮김,arte(북이십일 아르테),2019,자료실
아서씨는 진짜 사랑입니다,엘리자베스 버그 지음; 박미경 옮김,나무의철학,2019,자료실
이상한 정상 가족,김희경 지음,동아시아,2018,자료실
철학에게 나를 묻다,희망철학연구소 지음,동녘,2018,자료실
국수사전,김성동 지음,솔출판사,2018,자료실
모든 것은 빛난다,"휴버트 드레이퍼스, 숀 켈리 공지음; 김동규 옮김",사월의책,2017(8쇄),자료실
나를 위로하는 글쓰기,셰퍼드 코미나스 지음; 임옥희 옮김,홍익출판사,2018,자료실
"내 손 안의 인문학, 꿈의 문",조선우 글; 이애영 그림,책읽는귀족,2019,자료실
거지 소녀,앨리스 먼로 지음; 민은영 옮김,문학동네,2019,자료실
세븐 블라인드,김선희 [외]지음,소원나무,2018,자료실
바깥은 여름,김애란 지음,문학동네,2019(21쇄),자료실
"사람, 장소, 환대",김현경 지음,문학과지성사,2019(16쇄),자료실
굿바이 세일 따윈 필요없어,클로에 콜스 지음; 여채영 옮김,다림,2019,자료실
내 안의 트라우마 치유하기,피터 A. 레빈 지음; 권수영 감수; 양희아 옮김,소울메이트:원앤원콘텐츠그룹,2016,자료실
센 강변의 작은 책방,레베카 레이즌 지음; 이은선 옮김,황금시간,2017,자료실
당신이 남긴 증오,앤지 토머스 지음; 공민희 옮김,걷는나무:웅진씽크빅,2019,자료실
현대의 신화,롤랑 바르트 지음; 이화여자대학교기호학연구소 옮김,東文選,2002,자료실
블루 드레스,알비 삭스 지음; 김신 옮김,일월서각,2012,자료실
호모사케르,조르조 아감벤 지음; 박진우 옮김,새물결출판사,2008,자료실
잠깐 머리 좀 식히고 오겠습니다,윤대현 지음,해냄출판사,2018,자료실
고대중국 철학사상,송영배 지음,성균관대학교 출판부:성균관대학교 동아이사아학술원,2014,자료실
뉴런하우스,김정규 지음,알에이치코리아,2018,자료실
우울할 땐 뇌과학,앨릭스 코브 지음; 정지인 옮김,심심:푸른숲,2019,자료실
(거의)모든 것을 기억하는 방법,롭 이스터웨이 지음; 조가은 옮김,늘봄,2017,자료실
클래식에서 팝까지 음악 산책,이원희 지음,하이비전,2017,자료실
사소하지 않은 생각,김선희 지음,자음과모음,2019,자료실
바그너의 경우·우상의 황혼·안티그리스트·이 사람을 보라·디오니소스 송가·니체 대 바그너(1888~1889). 15,프리드리히 니체 지음; 백승영 옮김,책세상,2019(11쇄),자료실
(세상을 움직이는)화학,최원석 지음,다른,2018(4쇄),자료실
GMO 논란의 암호를 풀다,최낙언 지음,예문당,2018,자료실
열두 발자국,정재승 지음,어크로스,2018,자료실
감정노동,앨리 러셀 혹실드 지음; 이가람 옮김,이매진,2011(6쇄),자료실
풀하우스,스티븐 J. 굴드 지음; 이명희 옮김,사이언스북스,2016(20쇄),자료실
버드 스트라이크,구병모 지음,창비,2019,자료실
인간·사물·동맹,브루노 라투르 외 지음; 홍성욱 엮음,이음,2018(3쇄),자료실
물리학은 처음인데요,마쓰바라다카히코 지음; 이인호 옮김,행성B(행성비),2019,자료실
어느 가정의 예의범절,강신항,정일출판사,1990,자료실
(만화로 보는)조승연 이우일의 단어 인문학. 1,조승연 글; 이우일 그림,김영사,2018,자료실
일언력,가와카미데쓰야 지음; 안혜은 옮김,쌤앤파커스,2019,자료실
단 하나의 문장,구병모 지음,문학동네,2019,자료실
(다산)정약용,금장태 지음,살림출판사,2007,자료실
청소년을 위한 융복합 특강,최재천 외 지음,사람의무늬:성균관대학교출판부,2019,자료실
비커밍,미셸 오바마 지음; 김명남 옮김,웅진지식하우스:웅진씽크빅,2019,자료실
플라스틱 바다,"찰스 무어, 커샌드라 필립스 공지음; 이지연 옮김",미지북스,2018,자료실
(청소년을 위한)연암 산문선,박지원 글; 김만중 엮음,꿈과희망,2019,자료실
이육사 評傳,김학동 지음,새문사,2012,자료실
뮤지컬 이야기,"이수진, 조용신 공지음",숲,2015,자료실
미중전쟁. 2: 백악관 워룸,김진명 지음,쌤앤파커스,2019,자료실
미중전쟁. 1: 풍계리 수소폭탄,김진명 지음,쌤앤파커스,2019,자료실
프레임,최인철 지음,21세기북스:북이십일 21세기북스,2019(13쇄),자료실
철학은 어떻게 삶의 무기가 되는가,야마구치슈 지음; 김윤경 옮김,다산초당:다산북스,2019,자료실
백미러 속의 우주,데이브 골드버그 지음; 박병철 옮김,해나무:북하우스 퍼블리셔스,2018(3쇄),자료실
단위,"킴벌리 아르캉, 메건 바츠케 공지음; 케이티 피크 그림; 김성훈 옮김",다른,2018,자료실
사인과 다면체와 별과 패턴,"알렉스 벨로스, 에드먼드 해리스 공지음; 이송찬 옮김",이김,2017,자료실
(7자리)로그표,機電硏究社編輯部 [編],機電硏究社,1975,자료실
우리 몸 연대기,대니얼 리버먼 지음; 김명주 옮김; 최재천 감수,웅진지식하우스:웅진씽크빅,2018,자료실
무한을 넘어서,유지니아 쳉 지음; 김성훈 옮김,열린책들,2019,자료실
벌레의 마음,김천아 외 지음,바다출판사,2018,자료실
"과학, 그거 어디에 써먹나요?",원호섭 지음; 이덕환 감수,북클라우드:헬스조선,2018,자료실
미드 보다 과학에 빠지다,안드레아 젠틸레 지음; 송소민 옮김,반니,2018,자료실
구달,최영희 지음,문학동네,2019()4쇄,자료실
체실 비치에서,이언 매큐언 지음; 우달임 옮김,문학동네,2018(12쇄),자료실
포르투갈의 높은 산,얀 마텔 지음; 공경희 옮김,작가정신,2018,자료실
무한 육각형의 표범,박용기 지음,바람의아이들,2018,자료실
마카로니 프로젝트,김솔 지음,문학동네,2018,자료실
남산골 두 기자,정명섭 글,서유재,2018,자료실
(2018 제12회)김유정문학상 수상작품집. 2018,한강 외 지음,은행나무,2019,자료실
우연한 빵집,김혜연 지음,비룡소,2019,자료실
세계복장대백과사전.6,라사라복장연구회편찬,라사라복장학원,1975,자료실
세계복장대백과사전.5,라사라복장연구회편찬,라사라복장학원,1975,자료실
세계복장대백과사전.4,라사라복장연구회편찬,라사라복장학원,1975,자료실
세계복장대백과사전.3,라사라복장연구회편찬,라사라복장학원,1975,자료실
세계복장대백과사전.2,라사라복장연구회편찬,라사라복장학원,1975,자료실
세계복장대백과사전.1,라사라복장연구회편찬,라사라복장학원,1975,자료실
고민해서 뭐 할 건데?,김혜정 지음; Jono 그림,예림당,2019,자료실
난민 소녀 리도희,박경희 지음,뜨인돌출판,2019(6쇄),자료실
사슴·돌,김한창 지음,바밀리온:한국동인지문학아카데미,2018,자료실
모두 깜언,김중미 지음,창비,2019(20쇄),자료실
모서리의 탄생,신주희 지음,자음과모음,2018,자료실
나의 페르시아어 수업,"마리암 마지디 지음; 김도연,이선화 공옮김",달콤한책,2019,자료실
바다로 간 별들,박일환 지음,우리학교,2019(4쇄),자료실
번외,박지리 지음,사계절출판사,2018,자료실
콜디스트 윈터,"데이비드 핼버스탬 지음; 정윤미, 이은진 공옮김",살림출판사,2015(6쇄),자료실
왜 언론이 문제일까?,박영흠 지음,반니,2018,자료실
3층 서기실의 암호,태영호 지음,기파랑,2019,자료실
나의 투쟁,아돌프 히틀러 지음; 황성모 옮김,동서문화사,2018(8쇄),자료실
카인의 후예,황순원 지음; 김종회 책임편집,문학과지성사,2017(34쇄),자료실
사랑하는 습관,도리스 레싱 지음; 김승욱 옮김,문예출판사,2018,자료실
스틸 미,조조 모예스 지음; 공경희 옮김,살림출판사,2019,자료실
13일의 김남우. 3,김동식 지음,요다:한국출판마케팅연구소,2018,자료실
세계의 절반 구하기,윌리엄 R. 이스털리 지음; 황규득 옮김,미지북스,2018(4쇄),자료실
"경제, 알아야 바꾼다",주진형 지음,메디치미디어,2018,자료실
(한방 담론탐독)한방과 의료 그 사이,이성오 지음; 아시아사회문화연구소 기획,책방놀지,2019,자료실
"당신, 연암",간호윤 지음,푸른역사,2016(2쇄),자료실
문화인류학의 역사,"머윈 S. 가바리노 지음; 한경구, 임봉길 공옮김",일조각,2018(3쇄),자료실
못다 핀 꽃,이경신 지음,Humanist(휴머니스트 출판그룹),2019,자료실
유럽의 형성,크리스토퍼 도슨 지음; 김석희 옮김,한길사,2011,자료실
시험국민의 탄생,이경숙 지음,푸른역사,2018,자료실
스피치 세계사,앤드루 버넷 엮음; 정미나 옮김,Humanist(휴머니스트 출판그룹),2018,자료실
강남의 탄생,"한종수, 강희용 공지음",미지북스,2018(10쇄),자료실
역사 속 장애인은 어떻게 살았을까,정창권 지음,글항아리,2016(5쇄),자료실
역사는 식탁에서 이루어진다,마리옹 고드프루아;자비에 덱토 공지음; 뤼실 클레르 그림; 강현정 옮김,Citron macaron(시트롱마카롱),2018,자료실
음악철학,웨인 D. 보먼 지음; 서원주 옮김,까치글방,2012,자료실
